"Function Name","Grid
Dimensions","Block
Dimensions","Duration
(μs)","Registers
per Thread","Static Shared
Memory per
Block (bytes)","Local Memory
per Thread
(bytes)","Occupancy [0]:
Allocated Warps
Per Block","Occupancy [0]:
Allocated Registers
Per Block","Occupancy [0]:
Allocated Shared Memory
Per Block","Instruction Stats [4]:
GPU Issued IPC","Instruction Stats [4]:
GPU Executed IPC","Instruction Stats [4]:
GPU SM Activity","Instruction Stats [4]:
GPU SM Average IPW","Instruction Stats [4]:
GPU Serialization","Achieved Occupancy [2]:
Achieved Occupancy","Achieved FLOPS [1]:
Double GFLOPS","Achieved FLOPS [1]:
Half GFLOPS","Achieved FLOPS [1]:
Single GFLOPS","Branch Stats [3]:
Branch Efficiency","Branch Stats [3]:
Control Flow Execution Efficiency"
"move","{20, 1, 1}","{1024, 1, 1}","5.408","11","0","0","32","16384","0","0.170746125804045","0.157642124227624","0.864161041172535","35","0.0767455279861512","0.925738252138545","0","0","22.7149990752728","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14813.28","34","16384","0","32","40960","16384","3.04961976006039","3.04957272809469","0.949756179866322","1413372","1.54222392966014E-05","0.499978889311629","0","0","1828.30156105208","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8100.608","33","0","0","32","40960","0","2.35907719698425","2.35905414319743","0.0999759736323882","1416607","9.77237491674455E-06","0.0499939452861989","0","0","174.247202185317","1","0.990234375"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.168499393736673","0.156095385430168","0.770025756600129","35","0.0736145574855252","0.925454418739099","0","0","23.69670075246","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14955.328","34","16384","0","32","40960","16384","3.04939033163723","3.04934311869006","0.94944602061248","1413372","1.5482749673643E-05","0.49997836165754","0","0","1810.9360711404","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8099.616","33","0","0","32","40960","0","2.35820113736066","2.35817424263784","0.0999759045982275","1416607","1.14047620418459E-05","0.0499937717284133","0","0","174.26856461696","1","0.990234375"
"move","{20, 1, 1}","{1024, 1, 1}","9.952","11","0","0","32","16384","0","0.169340201128281","0.156978170223203","0.865605095541401","35","0.0730011587485516","0.930210161108442","0","0","12.3424781429002","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14743.872","34","16384","0","32","40960","16384","3.04942991941656","3.049383653307","0.949815100812079","1413372","1.51720520830226E-05","0.499977609526049","0","0","1836.9083182491","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8091.712","33","0","0","32","40960","0","2.35746500325497","2.35744186121495","0.0999832521287761","1416607","9.81649355776617E-06","0.0499947717991622","0","0","174.438790510437","1","0.990234375"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.173896767691311","0.161255489165647","0.784580626941542","35","0.0726941546613678","0.929477595097974","0","0","23.2657700322031","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14740.992","34","16384","0","32","40960","16384","3.04961128280684","3.04956383222365","0.949438720481692","1413372","1.5559551295496E-05","0.499977895280487","0","0","1837.26720155604","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8172.896","33","0","0","32","40960","0","2.36019689238785","2.36017122444471","0.0999246877671676","1416607","1.08753397744022E-05","0.0499956069055545","0","0","172.70603378607","1","0.990234375"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.171056441986453","0.158215554566708","0.850018011527377","35","0.0750681311421257","0.927554844654851","0","0","23.69670075246","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14903.776","34","16384","0","32","40960","16384","3.0492325061313","3.04918432340121","0.949765119109308","1413372","1.58015926932523E-05","0.499977729235833","0","0","1817.19995791671","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8092.032","33","0","0","32","40960","0","2.35801534825811","2.35799147258886","0.0999836018212224","1416607","1.0125323935915E-05","0.0499949156792011","0","0","174.431892314797","1","0.990234375"
"move","{20, 1, 1}","{1024, 1, 1}","5.088","11","0","0","32","16384","0","0.167542093134304","0.155016228261396","0.857878176205177","35","0.0747624948368443","0.929150726355276","0","0","24.1438962060153","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14903.104","34","16384","0","32","40960","16384","3.0492667529178","3.04922001735798","0.949386825829119","1413372","1.5326819071772E-05","0.499977729821893","0","0","1817.28189778452","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8105.152","33","0","0","32","40960","0","2.35958159367361","2.35955525576375","0.0999246918158588","1416607","1.11621102388537E-05","0.0499942067748652","0","0","174.149535277011","1","0.990234375"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.1651144781837","0.153505615975549","0.792456826327794","35","0.0703079604880883","0.927583431088584","0","0","23.4032012195122","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14814.976","34","16384","0","32","40960","16384","3.04926662050058","3.04921511601645","0.948821987611855","1413372","1.68907775331796E-05","0.499978639509852","0","0","1828.09213595756","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8100.064","33","0","0","32","40960","0","2.35834985661384","2.35832550934563","0.0999831106350672","1416607","1.03238576497094E-05","0.0499945693760107","0","0","174.258904621001","1","0.990234375"
"move","{20, 1, 1}","{1024, 1, 1}","5.312","11","0","0","32","16384","0","0.166873913670745","0.15388948811135","0.791640833197368","35","0.0778097982708934","0.929528066513539","0","0","23.121234939759","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14812.544","34","16384","0","32","40960","16384","3.04963600002852","3.04958869101043","0.949385814029264","1413372","1.55130048594176E-05","0.499978072158237","0","0","1828.39240500433","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8171.744","33","0","0","32","40960","0","2.35766063092208","2.35763374236361","0.0999246388500993","1416607","1.14047620418459E-05","0.049994906586971","0","0","172.730380776782","1","0.990234375"
"move","{20, 1, 1}","{1024, 1, 1}","5.12","11","0","0","32","16384","0","0.14237911897939","0.131268203207867","0.821386281588448","35","0.0780375370431347","0.938576940557236","0","0","23.9929673764407","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14813.824","34","16384","0","32","40960","16384","3.04921610412611","3.04916861356443","0.9497873290948","1413372","1.55746788862885E-05","0.499978215533141","0","0","1828.23429790984","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8100.032","33","0","0","32","40960","0","2.35925786023821","2.35923069324646","0.0999229873282459","1416607","1.1515058277004E-05","0.0499934530738452","0","0","174.259593048521","1","0.990234375"
"move","{20, 1, 1}","{1024, 1, 1}","5.216","11","0","0","32","16384","0","0.164702840970937","0.152389245673234","0.799086708344659","35","0.0747624948368443","0.934294928031253","0","0","23.5467791411043","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14857.152","34","16384","0","32","40960","16384","3.04941960838382","3.04937145818211","0.949759614209884","1413372","1.57899560902721E-05","0.499978275478101","0","0","1822.90260744455","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8099.776","33","0","0","32","40960","0","2.35751202292492","2.35748992052601","0.0999819572973425","1416607","9.37530697236727E-06","0.049995679184287","0","0","174.26512217932","1","0.990234375"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.171513795674869","0.159085259756401","0.861456102783726","35","0.072463768115942","0.926476238701466","0","0","23.69670075246","0.99921875","0.999637276785714"
"getVelocity","{19, 1, 1}","{1024, 1, 1}","14826.496","34","16384","0","32","40960","16384","3.04922977391008","3.04918014707894","0.948866795764257","1413372","1.62752022047251E-05","0.499978032114738","0","0","1826.67185467638","1","0.999999958543292"
"getVelocity_Remainder","{1, 1, 1}","{1014, 1, 1}","8092.704","33","0","0","32","40960","0","2.35885713286637","2.35883257222221","0.0999837000094168","1416607","1.04120948305361E-05","0.0499954385674629","0","0","174.41738632724","1","0.990234375"
