"Function Name","Grid
Dimensions","Block
Dimensions","Duration
(μs)","Registers
per Thread","Static Shared
Memory per
Block (bytes)","Local Memory
per Thread
(bytes)","Occupancy [0]:
Allocated Warps
Per Block","Occupancy [0]:
Allocated Registers
Per Block","Occupancy [0]:
Allocated Shared Memory
Per Block","Instruction Stats [4]:
GPU Issued IPC","Instruction Stats [4]:
GPU Executed IPC","Instruction Stats [4]:
GPU SM Activity","Instruction Stats [4]:
GPU SM Average IPW","Instruction Stats [4]:
GPU Serialization","Achieved Occupancy [2]:
Achieved Occupancy","Achieved FLOPS [1]:
Double GFLOPS","Achieved FLOPS [1]:
Half GFLOPS","Achieved FLOPS [1]:
Single GFLOPS","Branch Stats [3]:
Branch Efficiency","Branch Stats [3]:
Control Flow Execution Efficiency"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16613.696","33","0","0","32","40960","0","2.62169266730467","2.62166592671953","0.997959445384214","1417301","1.01997405985038E-05","0.499713244135932","0","0","1716.80628541694","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.160956592956593","0.146764946764947","0.870253164556962","35","0.0881706423512171","0.936215897606667","0","0","23.708277059618","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16540.864","33","0","0","32","40960","0","2.62089291916564","2.62086336096821","0.998142973026046","1417301","1.12779111350653E-05","0.49974366149248","0","0","1724.36565129643","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.12","11","0","0","32","16384","0","0.161437813764115","0.147576192797755","0.872734590616375","35","0.0858635324844923","0.934185325894371","0","0","24.0046884157062","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16625.664","33","0","0","32","40960","0","2.62296823371999","2.62293812295105","0.998187588012078","1417301","1.14796544435055E-05","0.499692931082782","0","0","1715.57033752156","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.168814495589838","0.155448684584903","0.866656642809888","35","0.0791745457535148","0.932893268002926","0","0","23.7037037037037","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16557.216","33","0","0","32","40960","0","2.68698602166253","2.68695563513152","0.997757656547156","1417301","1.13087789689537E-05","0.499809399209962","0","0","1722.66255389795","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.312","11","0","0","32","16384","0","0.158521650574298","0.144380132262514","0.873766614102275","35","0.0892087501016508","0.937682365286008","0","0","23.1325301204819","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16610.976","33","0","0","32","40960","0","2.68609392001999","2.68606603988046","0.997289310354054","1417301","1.03794358493841E-05","0.499626033785171","0","0","1717.08730420175","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.143067049087831","0.131653187887907","0.820880976504077","35","0.0797798044532085","0.938875827684069","0","0","23.2771358211783","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16614.528","33","0","0","32","40960","0","2.68642156261466","2.68639414700369","0.997107551159539","1417301","1.0205252723724E-05","0.499626661005801","0","0","1716.72031349433","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.161466262460451","0.148267782205218","0.87257710523276","35","0.0817414118225793","0.937017191880316","0","0","23.7037037037037","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16604.256","33","0","0","32","40960","0","2.62410728517529","2.62407751715401","0.998108178616148","1417301","1.13440564910642E-05","0.49972258726245","0","0","1717.78223607249","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.216","11","0","0","32","16384","0","0.160662923788775","0.147433408147012","0.863942909132264","35","0.0823433019254404","0.935447506763383","0","0","23.5627996164909","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16561.248","33","0","0","32","40960","0","2.60242408471595","2.60239515941621","0.998139304511797","1417301","1.11147525528548E-05","0.499654206327916","0","0","1722.24315462216","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.536","11","0","0","32","16384","0","0.165814716005132","0.152061313293825","0.868362414524876","35","0.0829444035044625","0.936375463096403","0","0","22.1965317919075","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16578.56","33","0","0","32","40960","0","2.68654096205125","2.68651454331842","0.997453972371843","1417301","9.8337353478997E-06","0.499565637942414","0","0","1720.44482273761","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.408","11","0","0","32","16384","0","0.14052045457136","0.127662969759834","0.827729031040664","35","0.0914990266060999","0.937128752982445","0","0","22.7218934911243","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16607.776","33","0","0","32","40960","0","2.62377138898564","2.62374224087842","0.998176234425418","1417301","1.11092404376612E-05","0.499753623395273","0","0","1717.41815400208","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.142990323341987","0.132168987491149","0.817243707204166","35","0.0756787983824379","0.932548822124479","0","0","23.2771358211783","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16617.28","33","0","0","32","40960","0","2.6253740444751","2.62534525481912","0.998233515819558","1417301","1.09659254212979E-05","0.499802348232531","0","0","1716.43600615961","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.472","11","0","0","32","16384","0","0.158205506706887","0.143764841794493","0.872103436695399","35","0.0912778904665314","0.935988537294598","0","0","22.4561403508772","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16599.136","33","0","0","32","40960","0","2.62824016708584","2.62821010589929","0.99786318776432","1417301","1.14377623970834E-05","0.499661980367751","0","0","1718.31208564108","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.216","11","0","0","32","16384","0","0.166140003941476","0.152222516700305","0.867493957436774","35","0.0837696335078534","0.939247686052392","0","0","23.5627996164909","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16597.12","33","0","0","32","40960","0","2.63141132613063","2.63138308816836","0.997963991474293","1417301","1.07311091903104E-05","0.499608693072656","0","0","1718.52090715262","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.156062836260278","0.142117551517612","0.87774127081361","35","0.0893568582811611","0.933491117195394","0","0","23.2771358211783","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16608.096","33","0","0","32","40960","0","2.62261641025937","2.62258675167007","0.998058047265902","1417301","1.13087789689537E-05","0.499746810965447","0","0","1717.3850632848","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.312","11","0","0","32","16384","0","0.140080432832798","0.129618378034314","0.820116742596811","35","0.0746860541969597","0.934906446143288","0","0","23.1325301204819","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16560.384","33","0","0","32","40960","0","2.6262158034889","2.62618736071211","0.998024958306457","1417301","1.08303273295337E-05","0.499715835702845","0","0","1722.33311270639","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.163425112413226","0.14966159108979","0.871649874788888","35","0.0842191332788226","0.935105042961294","0","0","23.4146341463415","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16606.72","33","0","0","32","40960","0","2.68780375382268","2.68777444253755","0.997317899634482","1417301","1.09052921327781E-05","0.499637345815466","0","0","1717.52736241714","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.152","11","0","0","32","16384","0","0.137129855865145","0.125529577906794","0.821641035086104","35","0.0845933796485492","0.937360736807004","0","0","23.8509316770186","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16664","33","0","0","32","40960","0","2.68706857062973","2.68703972059205","0.997571819197039","1417301","1.07366213096727E-05","0.49974974612402","0","0","1711.62361977916","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.152","11","0","0","32","16384","0","0.157877850643601","0.14373532167195","0.872966614384943","35","0.0895789302552431","0.939070670402889","0","0","23.8509316770186","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16605.28","33","0","0","32","40960","0","2.61975012189031","2.61972119462878","0.998249777969084","1417301","1.10419926274062E-05","0.499731754892073","0","0","1717.67640880951","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.161134190570392","0.147708539399934","0.807121187929107","35","0.0833196922573253","0.935584165426962","0","0","23.4190966266438","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16560.512","33","0","0","32","40960","0","2.62680445757373","2.62677561748175","0.998243869870321","1417301","1.09791545014524E-05","0.499611252433162","0","0","1722.31980039746","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.44","11","0","0","32","16384","0","0.166687140848723","0.152873892687987","0.865634784663555","35","0.0828693088765149","0.936141023662329","0","0","22.592388306674","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16601.568","33","0","0","32","40960","0","2.68710818166908","2.68708033247477","0.997369319942307","1417301","1.0364001903991E-05","0.499629416692274","0","0","1718.06036634612","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.146240113045092","0.134121295947022","0.878460972017673","35","0.0828693088765149","0.934660165004787","0","0","23.2727272727273","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16566.72","33","0","0","32","40960","0","2.68643974861757","2.68641087867696","0.996926381024718","1417301","1.07465431243716E-05","0.499685843774647","0","0","1721.67429642078","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.159805632995493","0.145905526171804","0.876078520885643","35","0.0869813320290209","0.934677024264165","0","0","23.4146341463415","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16657.504","33","0","0","32","40960","0","2.62519420145626","2.62516531826795","0.997922394539723","1417301","1.10023053908805E-05","0.499801563817621","0","0","1712.29121195416","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.161658452714542","0.146998024714043","0.801636067126098","35","0.0906876674514898","0.935315210835476","0","0","23.4190966266438","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16605.184","33","0","0","32","40960","0","2.68736575569746","2.68733805788981","0.99767555863546","1417301","1.0306675816931E-05","0.499671550489874","0","0","1717.68633925925","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.344","11","0","0","32","16384","0","0.161140815263612","0.147678351276693","0.875251009809579","35","0.0835447181081745","0.938829196523286","0","0","22.9940119760479","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16566.848","33","0","0","32","40960","0","2.62127506476006","2.62124683442966","0.997933057965615","1417301","1.07696940245702E-05","0.499715539404437","0","0","1721.66109821621","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.344","11","0","0","32","16384","0","0.161032551216264","0.146238917832008","0.870405727923628","35","0.0918673477661558","0.937153350743776","0","0","22.9940119760479","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16620.992","33","0","0","32","40960","0","2.68688419726806","2.68685645703028","0.997397463828724","1417301","1.03243146136495E-05","0.499617819864478","0","0","1716.05256774084","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.152","11","0","0","32","16384","0","0.161517486034999","0.148254043893787","0.870145127850726","35","0.0821176856253073","0.931677167092934","0","0","23.8509316770186","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16669.568","33","0","0","32","40960","0","2.68614115000619","2.68611370172167","0.996926973099442","1417301","1.02184818240047E-05","0.499662588858953","0","0","1711.05190008523","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.162731050388701","0.148455466673736","0.872481785590378","35","0.0877250142542967","0.935998189313597","0","0","23.2771358211783","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16597.312","33","0","0","32","40960","0","2.63338484877832","2.63335391007354","0.997983559381576","1417301","1.1748645394801E-05","0.499727310599498","0","0","1718.50102706396","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.44","11","0","0","32","16384","0","0.164435301655819","0.151080834991401","0.781329047217538","35","0.081214109926169","0.93812212430985","0","0","22.592388306674","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16569.568","33","0","0","32","40960","0","2.68654148474575","2.68651313497243","0.997176052751548","1417301","1.0552516490093E-05","0.499650836389806","0","0","1721.37837268902","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.162052622546107","0.147860641345532","0.873013311819282","35","0.0875763747454175","0.939721409558034","0","0","23.2727272727273","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16606.208","33","0","0","32","40960","0","2.6309187355849","2.63088987062433","0.997906470368265","1417301","1.09714375380715E-05","0.49965744996569","0","0","1717.58031695135","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.088","11","0","0","32","16384","0","0.159597218030144","0.143850703519847","0.803410380765659","35","0.0986640914212136","0.937528454838462","0","0","24.1509433962264","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16661.184","33","0","0","32","40960","0","2.68622097675233","2.68619316044387","0.997508744975784","1417301","1.03551825064095E-05","0.499642574110496","0","0","1711.91291087116","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.162643960627516","0.148775919554735","0.802098982472964","35","0.085266252858543","0.93373370241752","0","0","23.4190966266438","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16566.112","33","0","0","32","40960","0","2.62432195378143","2.62429437051916","0.998206073448192","1417301","1.05106243659905E-05","0.499749927314042","0","0","1721.73758826076","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.312","11","0","0","32","16384","0","0.168023849614928","0.154580837496895","0.868805084237664","35","0.080006571381633","0.933584067619291","0","0","23.1325301204819","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16664.736","33","0","0","32","40960","0","2.68659923641459","2.68656845145729","0.996920155133749","1417301","1.14587084207332E-05","0.499651748700239","0","0","1711.5480257233","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.344","11","0","0","32","16384","0","0.16628232243979","0.152828000272907","0.795236286690901","35","0.08091252256688","0.934452396738505","0","0","22.9983155530601","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16579.52","33","0","0","32","40960","0","2.68645935106724","2.68643143751856","0.997657687029098","1417301","1.03904600958018E-05","0.4996384174213","0","0","1720.34520422456","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.312","11","0","0","32","16384","0","0.159653166358704","0.146255149944175","0.874084008674809","35","0.0839195157860298","0.936415906523522","0","0","23.1325301204819","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16624.352","33","0","0","32","40960","0","2.62081917009021","2.62078991609585","0.998292960155197","1417301","1.11621567410114E-05","0.499720408809694","0","0","1715.70573096624","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.344","11","0","0","32","16384","0","0.156673496875339","0.142987546040075","0.805600123418698","35","0.0873533246414602","0.935996572817581","0","0","22.9940119760479","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16597.76","33","0","0","32","40960","0","2.68701719060396","2.68698853958748","0.997258307808805","1417301","1.06627589051698E-05","0.499721950715184","0","0","1718.45453844374","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.141481343630781","0.130268912254583","0.830044410117783","35","0.0792502466293982","0.939546364815266","0","0","23.2771358211783","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16667.648","33","0","0","32","40960","0","2.63187371694425","2.63184473125148","0.997963967321252","1417301","1.10133296235647E-05","0.49981412244842","0","0","1711.24910432768","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.184","11","0","0","32","16384","0","0.168145629457621","0.154807320174711","0.79407309845242","35","0.0793259350595972","0.933956074323845","0","0","23.7037037037037","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16615.232","33","0","0","32","40960","0","2.68646327052291","2.68643602033728","0.997278310317353","1417301","1.0143516917786E-05","0.499668157937556","0","0","1716.64757474633","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.312","11","0","0","32","16384","0","0.137971651812007","0.125642938474224","0.825422473262651","35","0.0893568582811611","0.936447933813678","0","0","23.1325301204819","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16602.112","33","0","0","32","40960","0","2.68640384860792","2.68637753487808","0.997484805669494","1417301","9.79515044141154E-06","0.499635206481042","0","0","1718.00417428844","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","10.4","11","0","0","32","16384","0","0.167661866292003","0.154273159913772","0.799763150647205","35","0.0798554058494906","0.934448573956474","0","0","11.8165208193095","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16623.04","33","0","0","32","40960","0","2.62366707147139","2.62363464455572","0.998167600115704","1417301","1.23593866075784E-05","0.499650128894131","0","0","1715.8411457832","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.162620259574128","0.14924179836367","0.871867557362765","35","0.0822681088167814","0.938717310491541","0","0","23.2771358211783","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16672","33","0","0","32","40960","0","2.62171155838849","2.62168258923714","0.998126847243886","1417301","1.10497095896981E-05","0.499713337577673","0","0","1710.80230326296","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.168415063969139","0.155413093553132","0.869679599348338","35","0.0772019444673313","0.93764831067581","0","0","23.4190966266438","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16658.432","33","0","0","32","40960","0","2.63008959654567","2.63006208023877","0.998348156401734","1417301","1.0462117691592E-05","0.49977194984629","0","0","1712.19582444469","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.134273872588038","0.122965443416683","0.807683781147468","35","0.0842191332788226","0.934913755030221","0","0","23.4190966266438","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","25023.264","33","0","0","32","40960","0","2.68701502013188","2.68698578557938","0.997659062316308","1417301","1.08799363917621E-05","0.49961085744346","0","0","1139.83919683057","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.28","11","0","0","32","16384","0","0.166905252775704","0.153425708395263","0.868938221640281","35","0.0807616546290217","0.935984316450861","0","0","23.2727272727273","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","17706.976","33","0","0","32","40960","0","2.62430731901033","2.62427849476242","0.99812416588718","1417301","1.09835641947594E-05","0.499768168382156","0","0","1610.8055943601","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.248","11","0","0","32","16384","0","0.15825950317145","0.14308253434939","0.876998487479693","35","0.0958992573458185","0.936750249228258","0","0","23.4146341463415","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16618.144","33","0","0","32","40960","0","2.603556521501","2.60352642691609","0.998230838537109","1417301","1.15590288376272E-05","0.499642223365246","0","0","1716.34666302085","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.088","11","0","0","32","16384","0","0.160329821346771","0.146587265231333","0.7761580658269","35","0.0857142857142857","0.93507236346391","0","0","24.1509433962264","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16663.424","33","0","0","32","40960","0","2.60353402699068","2.60350375471381","0.998218338364805","1417301","1.1627379000246E-05","0.499585867057541","0","0","1711.68288772361","1","1"
"move","{20, 1, 1}","{1024, 1, 1}","5.056","11","0","0","32","16384","0","0.165522001258568","0.151569488520641","0.795965961113804","35","0.0842940070313139","0.930740746989433","0","0","24.3086053412463","1","1"
"getVelocity","{20, 1, 1}","{1024, 1, 1}","16627.296","33","0","0","32","40960","0","2.62855293864454","2.62852343025358","0.998015683115474","1417301","1.12260972667542E-05","0.4996386446039","0","0","1715.40205427281","1","1"
